MoveS,MovePGN,Player,TimeUsed,Time,Evaluation,HRDelta,TPM,Board,Game,DeltaPos,maxi,mini
Nf6,['g8f6'],b,43.1,61,0.61,-1.0,6.100000000000001,r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8,Game0529-3,0.24,0,-2
c3,['c2c3'],w,30.2,74,0.37,8.0,12.5,r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8,Game0529-3,0.24,1,-1
Ne4,['f6e4'],b,58.8,89,1.26,2.0,15.699999999999996,r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9,Game0529-3,0.89,0,-6
Nxe4,"['d2e4', 'd5e4']",w,42.4,102,0.99,2.0,12.2,r1bqk2r/ppp2ppp/2n1p3/8/3PpP2/2P2NP1/PP2P1BP/R2QK2R w KQkq - 0 10,Game0529-3,0.27,2,0
dxe4,"['d2e4', 'd5e4']",b,58.9,102,0.99,4.0,0.10000000000000142,r1bqk2r/ppp2ppp/2n1p3/8/3PpP2/2P2NP1/PP2P1BP/R2QK2R w KQkq - 0 10,Game0529-3,0.0,6,0
Ne5,['f3e5'],w,48.8,108,0.94,1.0,6.399999999999999,r1bqk2r/ppp2ppp/2n1p3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R b KQkq - 1 10,Game0529-3,0.050000000000000044,0,-4
Qd6,['d8d6'],b,69.4,119,3.24,2.0,10.500000000000007,r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11,Game0529-3,2.3000000000000003,0,-2
Bxe4,['g2e4'],w,62.0,132,3.1,10.0,13.200000000000003,r1b1k2r/ppp2ppp/2nqp3/4N3/3PBP2/2P3P1/PP2P2P/R2QK2R b KQkq - 0 11,Game0529-3,0.14000000000000012,0,-8
Nxe5,['c6e5'],b,77.3,140,3.36,1.0,7.8999999999999915,r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12,Game0529-3,0.2599999999999998,0,-2
dxe5,['d4e5'],w,100.4,178,2.85,12.0,38.400000000000006,r1b1k2r/ppp2ppp/3qp3/4P3/4BP2/2P3P1/PP2P2P/R2QK2R b KQkq - 0 12,Game0529-3,0.5099999999999998,2,-2
Qxd1+,['d6d1'],b,88.1,189,3.19,-5.0,10.799999999999997,r1b1k2r/ppp2ppp/4p3/4P3/4BP2/2P3P1/PP2P2P/R2qK2R w KQkq - 0 13,Game0529-3,0.33999999999999986,0,-4
Rxd1,['a1d1'],w,108.7,197,2.98,5.0,8.299999999999997,r1b1k2r/ppp2ppp/4p3/4P3/4BP2/2P3P1/PP2P2P/3RK2R b Kkq - 0 13,Game0529-3,0.20999999999999996,0,-2
Bd7,['c8d7'],b,100.3,209,3.23,-4.0,12.200000000000003,r3k2r/pppb1ppp/4p3/4P3/4BP2/2P3P1/PP2P2P/3RK2R w Kkq - 1 14,Game0529-3,0.25,2,0
O-O,['e1g1'],w,121.0,222,2.9,13.0,12.299999999999997,r3k2r/pppb1ppp/4p3/4P3/4BP2/2P3P1/PP2P2P/3R1RK1 b kq - 2 14,Game0529-3,0.33000000000000007,0,-2
O-O-O,['e8c8'],b,107.1,229,3.15,-1.0,6.799999999999997,2kr3r/pppb1ppp/4p3/4P3/4BP2/2P3P1/PP2P2P/3R1RK1 w - - 3 15,Game0529-3,0.25,0,-3
Rd4,['d1d4'],w,131.6,239,2.15,33.0,10.599999999999994,2kr3r/pppb1ppp/4p3/4P3/3RBP2/2P3P1/PP2P2P/5RK1 b - - 4 15,Game0529-3,1.0,1,-1
f5,['f7f5'],b,114.9,247,3.55,9.0,7.800000000000011,2kr3r/pppb2pp/4p3/4Pp2/3RBP2/2P3P1/PP2P2P/5RK1 w - f6 0 16,Game0529-3,1.4,10,0
Bf3,['e4f3'],w,136.7,252,3.39,31.0,5.099999999999994,2kr3r/pppb2pp/4p3/4Pp2/3R1P2/2P2BP1/PP2P2P/5RK1 b - - 1 16,Game0529-3,0.1599999999999997,3,0
h6,['h7h6'],b,122.6,260,4.37,-1.0,7.699999999999989,2kr3r/pppb2p1/4p2p/4Pp2/3R1P2/2P2BP1/PP2P2P/5RK1 w - - 0 17,Game0529-3,0.98,0,-2
Rb4,['d4b4'],w,138.3,261,1.8,28.0,1.6000000000000227,2kr3r/pppb2p1/4p2p/4Pp2/1R3P2/2P2BP1/PP2P2P/5RK1 b - - 1 17,Game0529-3,2.5700000000000003,1,0
b6,['b7b6'],b,140.0,279,3.18,2.0,17.400000000000006,2kr3r/p1pb2p1/1p2p2p/4Pp2/1R3P2/2P2BP1/PP2P2P/5RK1 w - - 0 18,Game0529-3,1.3800000000000001,1,-1
a4,['a2a4'],w,141.1,282,1.49,19.0,2.799999999999983,2kr3r/p1pb2p1/1p2p2p/4Pp2/PR3P2/2P2BP1/1P2P2P/5RK1 b - - 0 18,Game0529-3,1.6900000000000002,2,0
a5,['a7a5'],b,142.2,284,2.28,1.0,2.1999999999999886,2kr3r/2pb2p1/1p2p2p/p3Pp2/PR3P2/2P2BP1/1P2P2P/5RK1 w - - 0 19,Game0529-3,0.7899999999999998,0,-3
Rb3,['b4b3'],w,150.5,293,0.97,17.0,9.400000000000006,2kr3r/2pb2p1/1p2p2p/p3Pp2/P4P2/1RP2BP1/1P2P2P/5RK1 b - - 1 19,Game0529-3,1.3099999999999998,0,-2
Bxa4,['d7a4'],b,144.6,296,1.26,5.0,2.4000000000000057,2kr3r/2p3p1/1p2p2p/p3Pp2/b4P2/1RP2BP1/1P2P2P/5RK1 w - - 0 20,Game0529-3,0.29000000000000004,0,-4
Ra3,['b3a3'],w,155.4,300,1.21,19.0,4.900000000000006,2kr3r/2p3p1/1p2p2p/p3Pp2/b4P2/R1P2BP1/1P2P2P/5RK1 b - - 1 20,Game0529-3,0.050000000000000044,1,0
Be8,['a4e8'],b,147.9,304,1.38,7.0,3.3000000000000114,2krb2r/2p3p1/1p2p2p/p3Pp2/5P2/R1P2BP1/1P2P2P/5RK1 w - - 2 21,Game0529-3,0.16999999999999993,4,0
b4,['b2b4'],w,157.1,305,0.54,18.0,1.6999999999999886,2krb2r/2p3p1/1p2p2p/p3Pp2/1P3P2/R1P2BP1/4P2P/5RK1 b - - 0 21,Game0529-3,0.8399999999999999,0,0
axb4,['a5b4'],b,153.3,311,8.13,3.0,5.400000000000006,2krb2r/2p3p1/1p2p2p/4Pp2/1p3P2/R1P2BP1/4P2P/5RK1 w - - 0 22,Game0529-3,7.590000000000001,2,0
Ra8+,['a3a8'],w,161.5,315,8.37,17.0,4.400000000000006,R1krb2r/2p3p1/1p2p2p/4Pp2/1p3P2/2P2BP1/4P2P/5RK1 b - - 1 22,Game0529-3,0.23999999999999844,3,0
Kd7,['c8d7'],b,156.3,318,8.12,1.0,3.0,R2rb2r/2pk2p1/1p2p2p/4Pp2/1p3P2/2P2BP1/4P2P/5RK1 w - - 2 23,Game0529-3,0.25,0,-2
Rd1+,['f1d1'],w,162.4,319,8.24,15.0,0.9000000000000057,R2rb2r/2pk2p1/1p2p2p/4Pp2/1p3P2/2P2BP1/4P2P/3R2K1 b - - 3 23,Game0529-3,0.120000000000001,2,0
Ke7,['d7e7'],b,161.3,324,8.04,3.0,5.0,R2rb2r/2p1k1p1/1p2p2p/4Pp2/1p3P2/2P2BP1/4P2P/3R2K1 w - - 4 24,Game0529-3,0.20000000000000107,1,0
Rdxd8,['d1d8'],w,173.2,335,8.04,10.0,10.799999999999983,R2Rb2r/2p1k1p1/1p2p2p/4Pp2/1p3P2/2P2BP1/4P2P/6K1 b - - 0 24,Game0529-3,0.0,2,0
Bc6,['e8c6'],b,167.2,341,9.38,0.0,5.899999999999977,R2R3r/2p1k1p1/1pb1p2p/4Pp2/1p3P2/2P2BP1/4P2P/6K1 w - - 1 25,Game0529-3,1.3400000000000016,1,0
Rxh8,['d8h8'],w,187.7,355,8.25,9.0,14.5,R6R/2p1k1p1/1pb1p2p/4Pp2/1p3P2/2P2BP1/4P2P/6K1 b - - 0 25,Game0529-3,1.1300000000000008,2,0
Bxa8,['c6a8'],b,170.3,358,9.95,-2.0,3.1000000000000227,b6R/2p1k1p1/1p2p2p/4Pp2/1p3P2/2P2BP1/4P2P/6K1 w - - 0 26,Game0529-3,1.6999999999999993,3,0
Bxa8,['f3a8'],w,188.7,359,2.13,8.0,1.0,B6R/2p1k1p1/1p2p2p/4Pp2/1p3P2/2P3P1/4P2P/6K1 b - - 0 26,Game0529-3,7.819999999999999,1,0
g5,['g7g5'],b,173.2,362,13.43,-5.0,2.8999999999999773,B6R/2p1k3/1p2p2p/4Ppp1/1p3P2/2P3P1/4P2P/6K1 w - - 0 27,Game0529-3,11.3,0,-2
Re8+,['h8e8'],w,201.2,375,6.44,7.0,12.5,B3R3/2p1k3/1p2p2p/4Ppp1/1p3P2/2P3P1/4P2P/6K1 b - - 1 27,Game0529-3,6.989999999999999,0,-2
Kxe8,['e7e8'],b,175.2,377,7.3,1.0,2.0,B3k3/2p5/1p2p2p/4Ppp1/1p3P2/2P3P1/4P2P/6K1 w - - 0 28,Game0529-3,0.8599999999999994,2,-4
Bc6+,['a8c6'],w,208.1,384,7.44,10.0,6.900000000000006,4k3/2p5/1pB1p2p/4Ppp1/1p3P2/2P3P1/4P2P/6K1 b - - 1 28,Game0529-3,0.14000000000000057,0,-4
Ke7,['e8e7'],b,176.9,385,7.53,5.0,1.700000000000017,8/2p1k3/1pB1p2p/4Ppp1/1p3P2/2P3P1/4P2P/6K1 w - - 2 29,Game0529-3,0.08999999999999986,2,0
cxb4,['c3b4'],w,209.9,387,7.31,13.0,1.8000000000000114,8/2p1k3/1pB1p2p/4Ppp1/1P3P2/6P1/4P2P/6K1 b - - 0 29,Game0529-3,0.22000000000000064,0,-1
gxf4,['g5f4'],b,182.5,393,8.57,4.0,5.599999999999994,8/2p1k3/1pB1p2p/4Pp2/1P3p2/6P1/4P2P/6K1 w - - 0 30,Game0529-3,1.2600000000000007,0,-6
gxf4,['g3f4'],w,212.7,396,8.49,12.0,2.799999999999983,8/2p1k3/1pB1p2p/4Pp2/1P3P2/8/4P2P/6K1 b - - 0 30,Game0529-3,0.08000000000000007,0,-2
Kf7,['e7f7'],b,184.0,397,8.96,7.0,1.5,8/2p2k2/1pB1p2p/4Pp2/1P3P2/8/4P2P/6K1 w - - 1 31,Game0529-3,0.47000000000000064,0,-7
Kf2,['g1f2'],w,213.9,398,9.05,13.0,1.200000000000017,8/2p2k2/1pB1p2p/4Pp2/1P3P2/8/4PK1P/8 b - - 2 31,Game0529-3,0.08999999999999986,1,-1
Kg6,['f7g6'],b,184.6,399,9.01,9.0,0.5999999999999943,8/2p5/1pB1p1kp/4Pp2/1P3P2/8/4PK1P/8 w - - 3 32,Game0529-3,0.040000000000000924,0,-5
Kf3,['f2f3'],w,215.0,400,8.82,12.0,1.0999999999999943,8/2p5/1pB1p1kp/4Pp2/1P3P2/5K2/4P2P/8 b - - 4 32,Game0529-3,0.1899999999999995,0,-2
Kf7,['g6f7'],b,187.6,403,9.75,14.0,3.0,8/2p2k2/1pB1p2p/4Pp2/1P3P2/5K2/4P2P/8 w - - 5 33,Game0529-3,0.9299999999999997,7,0
b5,['b4b5'],w,218.1,406,10.05,13.0,3.0999999999999943,8/2p2k2/1pB1p2p/1P2Pp2/5P2/5K2/4P2P/8 b - - 0 33,Game0529-3,0.3000000000000007,0,-10
Ke7,"['f7e7', 'e2e4']",b,196.0,415,10.88,10.0,8.400000000000006,8/2p1k3/1pB1p2p/1P2Pp2/4PP2/5K2/7P/8 b - - 0 34,Game0529-3,0.8300000000000001,0,-6
e4,"['f7e7', 'e2e4']",w,218.6,415,10.88,22.0,0.5,8/2p1k3/1pB1p2p/1P2Pp2/4PP2/5K2/7P/8 b - - 0 34,Game0529-3,0.0,3,0
Kf7,['e7f7'],b,201.0,420,10.81,16.0,5.0,8/2p2k2/1pB1p2p/1P2Pp2/4PP2/5K2/7P/8 w - - 1 35,Game0529-3,0.07000000000000028,10,0
exf5,"['e4f5', 'e6f5']",w,220.4,422,10.26,19.0,1.8000000000000114,8/2p2k2/1pB4p/1P2Pp2/5P2/5K2/7P/8 w - - 0 36,Game0529-3,0.5500000000000007,8,0
exf5,"['e4f5', 'e6f5']",b,201.1,422,10.26,15.0,0.09999999999999432,8/2p2k2/1pB4p/1P2Pp2/5P2/5K2/7P/8 w - - 0 36,Game0529-3,0.0,9,0
h4,['h2h4'],w,231.8,433,10.38,10.0,11.400000000000006,8/2p2k2/1pB4p/1P2Pp2/5P1P/5K2/8/8 b - - 0 36,Game0529-3,0.120000000000001,1,-1
Ke6,['f7e6'],b,205.4,438,10.59,6.0,4.300000000000011,8/2p5/1pB1k2p/1P2Pp2/5P1P/5K2/8/8 w - - 1 37,Game0529-3,0.20999999999999908,0,-3
Ke3,['f3e3'],w,238.8,445,11.15,8.0,7.0,8/2p5/1pB1k2p/1P2Pp2/5P1P/4K3/8/8 b - - 2 37,Game0529-3,0.5600000000000005,1,0
Ke7,['e6e7'],b,214.6,454,14.48,2.0,9.199999999999989,8/2p1k3/1pB4p/1P2Pp2/5P1P/4K3/8/8 w - - 3 38,Game0529-3,3.33,2,0
h5,['h4h5'],w,240.0,455,16.47,7.0,1.1999999999999886,8/2p1k3/1pB4p/1P2Pp1P/5P2/4K3/8/8 b - - 0 38,Game0529-3,1.9899999999999984,0,-4
Ke6,['e7e6'],b,217.6,458,19.35,0.0,3.0,8/2p5/1pB1k2p/1P2Pp1P/5P2/4K3/8/8 w - - 1 39,Game0529-3,2.8800000000000026,0,-5
Kd4,['e3d4'],w,242.2,460,13.54,11.0,2.1999999999999886,8/2p5/1pB1k2p/1P2Pp1P/3K1P2/8/8/8 b - - 2 39,Game0529-3,5.810000000000002,3,0
Ke7,['e6e7'],b,220.1,463,#+16,2.0,2.5,8/2p1k3/1pB4p/1P2Pp1P/3K1P2/8/8/8 w - - 3 40,Game0529-3,6.460000000000001,1,-3
Kd5,['d4d5'],w,246.8,467,#+19,8.0,4.600000000000023,8/2p1k3/1pB4p/1P1KPp1P/5P2/8/8/8 b - - 4 40,Game0529-3,6.460000000000001,0,-1
Kf7,['e7f7'],b,239.9,487,22.91,0.0,19.80000000000001,8/2p2k2/1pB4p/1P1KPp1P/5P2/8/8/8 w - - 5 41,Game0529-3,2.91,2,0
Bd7,['c6d7'],w,252.5,493,#+10,15.0,5.699999999999989,8/2pB1k2/1p5p/1P1KPp1P/5P2/8/8/8 b - - 6 41,Game0529-3,2.91,0,-3
Ke7,['f7e7'],b,243.2,496,#+12,2.0,3.299999999999983,8/2pBk3/1p5p/1P1KPp1P/5P2/8/8/8 w - - 7 42,Game0529-3,0,2,0
Bxf5,['d7f5'],w,257.4,501,#+11,17.0,4.899999999999977,8/2p1k3/1p5p/1P1KPB1P/5P2/8/8/8 b - - 0 42,Game0529-3,0,1,-3
c6+,['c7c6'],b,244.6,502,#+6,1.0,1.4000000000000057,8/4k3/1pp4p/1P1KPB1P/5P2/8/8/8 w - - 0 43,Game0529-3,0,0,-7
Kxc6,['d5c6'],w,260.9,506,#+7,20.0,3.5,8/4k3/1pK4p/1P2PB1P/5P2/8/8/8 b - - 0 43,Game0529-3,0,3,0
Kd8,['e7d8'],b,246.5,508,#+7,7.0,1.9000000000000057,3k4/8/1pK4p/1P2PB1P/5P2/8/8/8 w - - 1 44,Game0529-3,0,0,-5
Be4,['f5e4'],w,278.0,525,#+9,21.0,17.100000000000023,3k4/8/1pK4p/1P2P2P/4BP2/8/8/8 b - - 2 44,Game0529-3,0,1,0
Ke7,['d8e7'],b,251.2,530,#+8,2.0,4.699999999999989,8/4k3/1pK4p/1P2P2P/4BP2/8/8/8 w - - 3 45,Game0529-3,0,0,-2
f5,['f4f5'],w,279.8,531,#+6,20.0,1.8000000000000114,8/4k3/1pK4p/1P2PP1P/4B3/8/8/8 b - - 0 45,Game0529-3,0,1,0
Kf7,['e7f7'],b,252.4,533,#+6,2.0,1.200000000000017,8/5k2/1pK4p/1P2PP1P/4B3/8/8/8 w - - 1 46,Game0529-3,0,0,-2
e6+,['e5e6'],w,281.3,534,18.12,20.0,1.5,8/5k2/1pK1P2p/1P3P1P/4B3/8/8/8 b - - 0 46,Game0529-3,1.879999999999999,2,0
Kf6,['f7f6'],b,253.4,535,17.66,4.0,1.0,8/8/1pK1Pk1p/1P3P1P/4B3/8/8/8 w - - 1 47,Game0529-3,0.46000000000000085,3,0
Kd6,['c6d6'],w,291.2,545,25.72,16.0,9.899999999999977,8/8/1p1KPk1p/1P3P1P/4B3/8/8/8 b - - 2 47,Game0529-3,8.059999999999999,6,0
Kg5,['f6g5'],b,259.0,551,22.62,3.0,5.599999999999994,8/8/1p1KP2p/1P3PkP/4B3/8/8/8 w - - 3 48,Game0529-3,3.099999999999998,0,-4
e7,['e6e7'],w,294.8,554,#+13,13.0,3.6000000000000227,8/4P3/1p1K3p/1P3PkP/4B3/8/8/8 b - - 0 48,Game0529-3,2.620000000000001,1,-1
Kf4,"['g5f4', 'e7e8q']",b,261.6,557,#+7,7.0,2.6000000000000227,4Q3/8/1p1K3p/1P3P1P/4Bk2/8/8/8 b - - 0 49,Game0529-3,0,1,-1
e8=Q,"['g5f4', 'e7e8q']",w,294.9,557,#+7,14.0,0.0999999999999659,4Q3/8/1p1K3p/1P3P1P/4Bk2/8/8/8 b - - 0 49,Game0529-3,0,4,0
Kg5,['f4g5'],b,267.3,563,#+4,7.0,5.699999999999989,4Q3/8/1p1K3p/1P3PkP/4B3/8/8/8 w - - 1 50,Game0529-3,0,1,-1
Qg6+,['e8g6'],w,298.0,566,#+11,13.0,3.1000000000000227,8/8/1p1K2Qp/1P3PkP/4B3/8/8/8 b - - 2 50,Game0529-3,0,3,0
Kh4,['g5h4'],b,271.5,570,#+3,8.0,4.199999999999989,8/8/1p1K2Qp/1P3P1P/4B2k/8/8/8 w - - 3 51,Game0529-3,0,6,0
Qg1,['g6g1'],w,305.5,577,#+2,12.0,7.5,8/8/1p1K3p/1P3P1P/4B2k/8/8/6Q1 b - - 4 51,Game0529-3,0,5,0
Kh3,['h4h3'],b,278.3,584,#+2,3.0,6.800000000000011,8/8/1p1K3p/1P3P1P/4B3/7k/8/6Q1 w - - 5 52,Game0529-3,0,0,-5
Qg2+,['g1g2'],w,313.8,593,#+3,6.0,8.300000000000011,8/8/1p1K3p/1P3P1P/4B3/7k/6Q1/8 b - - 6 52,Game0529-3,0,3,0
Kh4,['h3h4'],b,280.4,595,#+3,7.0,2.099999999999966,8/8/1p1K3p/1P3P1P/4B2k/8/6Q1/8 w - - 7 53,Game0529-3,0,3,0
Qh1+,['g2h1'],w,324.8,606,#+4,14.0,11.0,8/8/1p1K3p/1P3P1P/4B2k/8/8/7Q b - - 8 53,Game0529-3,0,5,0
Kg4,['h4g4'],b,283.4,609,#+3,5.0,3.0,8/8/1p1K3p/1P3P1P/4B1k1/8/8/7Q w - - 9 54,Game0529-3,0,2,0
f6,['f5f6'],w,330.1,614,#+4,9.0,5.300000000000011,8/8/1p1K1P1p/1P5P/4B1k1/8/8/7Q b - - 0 54,Game0529-3,0,0,-3
Kg5,['g4g5'],b,295.1,626,#+4,3.0,11.700000000000045,8/8/1p1K1P1p/1P4kP/4B3/8/8/7Q w - - 1 55,Game0529-3,0,0,-6
f7,['f6f7'],w,332.1,628,#+3,19.0,2.0,8/5P2/1p1K3p/1P4kP/4B3/8/8/7Q b - - 0 55,Game0529-3,0,0,-2
Kg4,['g5g4'],b,304.4,637,#+2,5.0,9.299999999999955,8/5P2/1p1K3p/1P5P/4B1k1/8/8/7Q w - - 1 56,Game0529-3,0,0,-1
f8=Q,['f7f8q'],w,339.2,644,#+1,18.0,7.099999999999966,5Q2/8/1p1K3p/1P5P/4B1k1/8/8/7Q b - - 0 56,Game0529-3,0,1,-2
Kg5,['g4g5'],b,309.8,649,#+1,3.0,5.400000000000034,5Q2/8/1p1K3p/1P4kP/4B3/8/8/7Q w - - 1 57,Game0529-3,0,0,-5
Qg7+,['f8g7'],w,349.7,660,#+1,21.0,10.5,8/6Q1/1p1K3p/1P4kP/4B3/8/8/7Q b - - 2 57,Game0529-3,0,2,0
Kf4,['g5f4'],b,316.0,666,#+1,6.0,6.199999999999989,8/6Q1/1p1K3p/1P5P/4Bk2/8/8/7Q w - - 3 58,Game0529-3,0,0,0
Qf3#,['h1f3'],w,354.1,671,#+0,nan,4.400000000000034,8/6Q1/1p1K3p/1P5P/4Bk2/5Q2/8/8 b - - 4 58,Game0529-3,0,0,0
e4,['e2e4'],w,0.0,0,0.38,2.0,0.0,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Game0814-1,0.38,5,-2
e5,['e7e5'],b,0.1,1,0.55,2.0,0.1,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Game0814-1,0.17000000000000004,3,0
Nf3,['g1f3'],w,1.6,2,0.52,4.0,1.6,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Game0814-1,0.030000000000000027,8,0
d6,['d7d6'],b,8.8,11,0.63,1.0,8.700000000000001,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,Game0814-1,0.10999999999999999,1,-1
Nc3,['b1c3'],w,2.4,12,0.16,4.0,0.7999999999999998,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3,Game0814-1,0.47,4,-1
f6,['f7f6'],b,22.6,25,1.89,1.0,13.8,rnbqkbnr/ppp3pp/3p1p2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,Game0814-1,1.73,1,0
d3,['d2d3'],w,6.7,30,0.29,-7.0,4.300000000000001,rnbqkbnr/ppp3pp/3p1p2/4p3/4P3/2NP1N2/PPP2PPP/R1BQKB1R b KQkq - 0 4,Game0814-1,1.5999999999999999,0,-2
Be7,['f8e7'],b,35.7,43,1.99,2.0,13.100000000000001,rnbqk1nr/ppp1b1pp/3p1p2/4p3/4P3/2NP1N2/PPP2PPP/R1BQKB1R w KQkq - 1 5,Game0814-1,1.7,1,0
Be2,['f1e2'],w,8.0,44,0.61,-6.0,1.2999999999999998,rnbqk1nr/ppp1b1pp/3p1p2/4p3/4P3/2NP1N2/PPP1BPPP/R1BQK2R b KQkq - 2 5,Game0814-1,1.38,4,0
Nc6,['b8c6'],b,45.3,54,1.48,0.0,9.599999999999994,r1bqk1nr/ppp1b1pp/2np1p2/4p3/4P3/2NP1N2/PPP1BPPP/R1BQK2R w KQkq - 3 6,Game0814-1,0.87,1,0
b3,['b2b3'],w,18.4,64,-0.28,-6.0,10.399999999999999,r1bqk1nr/ppp1b1pp/2np1p2/4p3/4P3/1PNP1N2/P1P1BPPP/R1BQK2R b KQkq - 0 6,Game0814-1,1.76,1,0
Nd4,['c6d4'],b,65.9,85,1.25,-2.0,20.60000000000001,r1bqk1nr/ppp1b1pp/3p1p2/4p3/3nP3/1PNP1N2/P1P1BPPP/R1BQK2R w KQkq - 1 7,Game0814-1,1.53,2,0
Bb2,['c1b2'],w,39.5,106,0.19,-8.0,21.1,r1bqk1nr/ppp1b1pp/3p1p2/4p3/3nP3/1PNP1N2/PBP1BPPP/R2QK2R b KQkq - 2 7,Game0814-1,1.06,3,-1
Nxe2,['d4e2'],b,94.7,135,0.25,1.0,28.799999999999997,r1bqk1nr/ppp1b1pp/3p1p2/4p3/4P3/1PNP1N2/PBP1nPPP/R2QK2R w KQkq - 0 8,Game0814-1,0.06,0,-2
Qxe2,['d1e2'],w,42.6,138,0.17,4.0,3.1000000000000014,r1bqk1nr/ppp1b1pp/3p1p2/4p3/4P3/1PNP1N2/PBP1QPPP/R3K2R b KQkq - 0 8,Game0814-1,0.07999999999999999,9,0
Bg4,['c8g4'],b,115.8,159,0.99,-2.0,21.099999999999994,r2qk1nr/ppp1b1pp/3p1p2/4p3/4P1b1/1PNP1N2/PBP1QPPP/R3K2R w KQkq - 1 9,Game0814-1,0.82,1,-3
h3,['h2h3'],w,50.2,166,0.64,1.0,7.600000000000001,r2qk1nr/ppp1b1pp/3p1p2/4p3/4P1b1/1PNP1N1P/PBP1QPP1/R3K2R b KQkq - 0 9,Game0814-1,0.35,2,-1
Bxf3,['g4f3'],b,121.7,172,1.33,-2.0,5.900000000000006,r2qk1nr/ppp1b1pp/3p1p2/4p3/4P3/1PNP1b1P/PBP1QPP1/R3K2R w KQkq - 0 10,Game0814-1,0.6900000000000001,0,-2
Qxf3,['e2f3'],w,50.9,173,1.12,-1.0,0.6999999999999957,r2qk1nr/ppp1b1pp/3p1p2/4p3/4P3/1PNP1Q1P/PBP2PP1/R3K2R b KQkq - 0 10,Game0814-1,0.20999999999999996,5,0
Nh6,['g8h6'],b,148.1,199,1.34,-1.0,26.39999999999999,r2qk2r/ppp1b1pp/3p1p1n/4p3/4P3/1PNP1Q1P/PBP2PP1/R3K2R w KQkq - 1 11,Game0814-1,0.21999999999999997,0,0
O-O,['e1g1'],w,58.5,207,0.99,-3.0,7.600000000000001,r2qk2r/ppp1b1pp/3p1p1n/4p3/4P3/1PNP1Q1P/PBP2PP1/R4RK1 b kq - 2 11,Game0814-1,0.3500000000000001,0,-2
O-O,['e8g8'],b,152.0,211,0.97,-2.0,3.9000000000000057,r2q1rk1/ppp1b1pp/3p1p1n/4p3/4P3/1PNP1Q1P/PBP2PP1/R4RK1 w - - 3 12,Game0814-1,0.020000000000000018,0,-2
Nd5,['c3d5'],w,88.2,241,0.61,-4.0,29.700000000000003,r2q1rk1/ppp1b1pp/3p1p1n/3Np3/4P3/1P1P1Q1P/PBP2PP1/R4RK1 b - - 4 12,Game0814-1,0.36,1,-3
f5,['f6f5'],b,189.4,278,1.66,-4.0,37.400000000000006,r2q1rk1/ppp1b1pp/3p3n/3Npp2/4P3/1P1P1Q1P/PBP2PP1/R4RK1 w - - 0 13,Game0814-1,1.0499999999999998,1,0
d4,['d3d4'],w,107.1,297,0.99,-4.0,18.89999999999999,r2q1rk1/ppp1b1pp/3p3n/3Npp2/3PP3/1P3Q1P/PBP2PP1/R4RK1 b - - 0 13,Game0814-1,0.6699999999999999,1,-1
fxe4,['f5e4'],b,220.5,328,2.98,2.0,31.099999999999994,r2q1rk1/ppp1b1pp/3p3n/3Np3/3Pp3/1P3Q1P/PBP2PP1/R4RK1 w - - 0 14,Game0814-1,1.99,0,-2
Qxe4,['f3e4'],w,120.8,342,2.98,4.0,13.700000000000003,r2q1rk1/ppp1b1pp/3p3n/3Np3/3PQ3/1P5P/PBP2PP1/R4RK1 b - - 0 14,Game0814-1,0.0,5,0
c6,['c7c6'],b,246.4,368,2.72,1.0,25.900000000000006,r2q1rk1/pp2b1pp/2pp3n/3Np3/3PQ3/1P5P/PBP2PP1/R4RK1 w - - 0 15,Game0814-1,0.2599999999999998,0,-2
Nxe7+,['d5e7'],w,150.9,398,2.52,6.0,30.10000000000001,r2q1rk1/pp2N1pp/2pp3n/4p3/3PQ3/1P5P/PBP2PP1/R4RK1 b - - 0 15,Game0814-1,0.20000000000000018,2,0
Qxe7,['d8e7'],b,256.5,408,2.66,-3.0,10.099999999999994,r4rk1/pp2q1pp/2pp3n/4p3/3PQ3/1P5P/PBP2PP1/R4RK1 w - - 0 16,Game0814-1,0.14000000000000012,1,-1
